A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
76.0,50.91161062179734,1.0,0.12763882822299535,295.7961407707622,1.0,0.7446826201474795,153.63906920744665,10,0.13065785290399212,150.93812003447763,1.0,0.9965550450243351,252.09658878393952,1.0,0.6672789692890926,2.5,4.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,policy_rfr0,dikesnet,669050791.0726812,0,538900000.0,0.0,1.380046533037766
109.0,288.9282895142662,10,0.634821637869966,70.13646914015933,1.5,0.48880958515799855,208.49620543880792,1.5,0.12108087032188496,259.4159044637548,1.0,0.5808128029677107,93.53891290822105,1.0,0.6510175744067905,4.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,policy_rfr0,dikesnet,868029006.5407517,0,538900000.0,0.0,1.3862100094184353
131.0,37.21242685837643,1.0,0.15701475437068343,196.87915558591754,1.0,0.7029112908897701,163.94701650284787,1.0,0.8104880523876549,116.36041503443906,10,0.6490078197295926,332.03307805432036,1.5,0.5428850846339978,3.5,4.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,policy_rfr0,dikesnet,61261637.134579584,0,538900000.0,0.0,0.07099985259725144
58.0,217.56521596834932,1.0,0.022880026159184785,150.99301648800957,1.5,0.6095369418025604,248.64293538123644,1.0,0.39722547272185155,309.72775967940214,10,0.8642731424693513,267.39262810581323,1.5,0.9295948115616923,3.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,policy_rfr0,dikesnet,344000828.67537427,0,538900000.0,0.0,0.21066521613110598
50.0,122.15546758719809,1.0,0.3708882614922148,328.61039876594543,10,0.15677796278336303,230.17693707473865,1.0,0.27750132947079426,141.45525961587043,10,0.7727618956038725,345.70447684065306,1.0,0.04691386481490068,2.5,1.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,policy_rfr0,dikesnet,827972892.5501047,0,538900000.0,0.0,0.6680495219919487
49.0,341.60430992820403,1.5,0.044623526442294,88.69806819254109,1.5,0.40378971684695625,140.55842758317868,10,0.9203015416669343,217.19443396008785,10,0.8406069016139209,71.48044196063941,1.5,0.022050225017098895,2.5,4.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,policy_rfr0,dikesnet,542326066.2830201,0,538900000.0,0.0,0.5437452204609379
39.0,264.65500889401227,1.0,0.889388002532667,40.33067146909161,1.0,0.18208709400888148,179.78518145368807,1.0,0.9159472838258559,139.18696760786958,1.5,0.9216063331363976,229.316436566406,1.0,0.01897233543900481,3.5,3.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,policy_rfr0,dikesnet,731441622.5196975,0,538900000.0,0.0,0.7592640334749597
103.0,77.61448630173419,1.0,0.4064865481714984,206.94053456812426,1.0,0.7637289802073127,252.54905955315286,1.0,0.8806468714070372,304.7540661481164,10,0.6447795271105654,211.47299524826894,1.0,0.9552142329306386,4.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,policy_rfr0,dikesnet,19771250.987266723,0,538900000.0,0.0,0.015710680549236695
53.0,193.61958716808687,10,0.6028605265483232,130.7610478818089,10,0.9084810259188077,61.526744183655474,1.0,0.7319520515612854,271.56477046212245,1.0,0.6636100472037756,192.68626804261794,1.5,0.3805118261343062,2.5,4.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,policy_rfr0,dikesnet,120265603.7226193,0,538900000.0,0.0,0.1375213851445071
110.0,307.7347229355821,1.5,0.3183146739957842,139.0263175352749,10,0.4817882810143329,221.29020815260566,10,0.6062932222011576,152.4619719841319,10,0.7833707577565128,326.08123414546867,1.0,0.05245436476209653,1.5,3.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,policy_rfr0,dikesnet,704143630.8405422,0,538900000.0,0.0,0.606881083112913
