A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
18.0,269.2646968879401,10,0.7591597428180689,56.742851935882165,1.0,0.7386654093587172,186.34950948492178,1.0,0.9489859293412738,173.22622173820466,1.0,0.5432119986120837,178.90324044154147,10,0.5932911689747604,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,343,policy_dikeheighten0,dikesnet,4281578.212809648,736759184.0639018,0.0,0.0,0.0048831561812377475
88.0,270.2525216744807,1.0,0.8202799570767119,261.86285104834013,1.0,0.3225763020517925,122.21786396040719,1.0,0.6465840542843723,88.63731951633153,10,0.1698566494252652,188.7231465357428,1.0,0.1026854722936309,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,344,policy_dikeheighten0,dikesnet,34599631.793089874,736759184.0639018,0.0,0.0,0.04688987658486132
67.0,310.7486093898317,1.5,0.11177702036067655,176.6650274627472,1.5,0.2045157335653124,273.0037359875257,1.5,0.3502346803494134,92.2325993492027,1.0,0.9935378041395344,304.24629747873644,10,0.7505802123307154,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,345,policy_dikeheighten0,dikesnet,1521656.3519485334,736759184.0639018,0.0,0.0,0.001091103598750305
44.0,270.5526353186739,1.0,0.6837237125360301,60.28594237228083,1.0,0.20123450047749797,125.7656158343278,1.0,0.4156329741003701,266.8382108353232,1.0,0.29899272202588734,158.7450056973589,10,0.36026377527645576,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,346,policy_dikeheighten0,dikesnet,11702466.203713989,736759184.0639018,0.0,0.0,0.01618943633306986
93.0,331.5425532037945,10,0.17796163160413414,164.83994798654894,10,0.8563073460320642,279.3266045012163,1.5,0.20827135522464202,178.2371746352892,1.5,0.9035653072228788,85.18196644821603,10,0.5265455232730807,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,347,policy_dikeheighten0,dikesnet,10605953.34019921,736759184.0639018,0.0,0.0,0.013915693567817872
75.0,235.18938112729944,10,0.8165881967876994,231.8981382190668,1.0,0.7813247070893089,299.27480937401833,1.5,0.2155603680662422,316.12769883212457,1.0,0.2554220511104035,202.69826330761543,1.5,0.7190416306332307,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,348,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
0.0,179.8697885996361,1.5,0.9038561602612825,119.45896617571807,1.0,0.891383786174374,223.77288836146784,1.0,0.7309497754721817,176.94890708383093,1.0,0.7581416839270135,37.35452048928242,1.5,0.8781089859560233,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,349,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
102.0,338.4931070056141,1.5,0.6051672116634402,157.13505786303313,10,0.7177150879437705,325.5869070257104,1.0,0.7370129770874312,160.27850705588773,10,0.372702305894951,83.65039592180594,10,0.44709851294729047,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,350,policy_dikeheighten0,dikesnet,7104253.151517375,736759184.0639018,0.0,0.0,0.009860193819529383
21.0,114.43851016229598,1.5,0.19492655542637166,108.43222321744855,10,0.1961589565903346,198.40996667999286,10,0.6109749717446857,184.54645033743932,1.0,0.8770397623756054,290.5676640448994,10,0.11370215795707797,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,351,policy_dikeheighten0,dikesnet,43032541.76589652,736759184.0639018,0.0,0.0,0.04801599078437016
13.0,117.71105475245646,10,0.24668216052911635,262.1231094348081,1.0,0.25149389164402375,225.62206772706554,1.0,0.5267737817445394,293.49484993499027,1.0,0.5414738235493,127.70346044715492,1.5,0.03852796653784644,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,352,policy_dikeheighten0,dikesnet,76223302.00446798,736759184.0639018,0.0,0.0,0.10163640183786957
55.0,279.5501062945768,1.0,0.14858473235458133,307.6301880321477,1.0,0.3723417913299137,166.04974978592412,1.0,0.7472595871231914,53.286207885399676,10,0.5360140238153986,124.52942394753998,10,0.45635756525237486,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,353,policy_dikeheighten0,dikesnet,14275255.895939367,736759184.0639018,0.0,0.0,0.009984147064058833
15.0,312.7760224409445,1.5,0.23846256942579186,99.53380742240135,1.5,0.9043133644355311,329.3715919918613,10,0.35491816411070964,95.17208741760017,1.5,0.9416648574932189,131.99493499193233,1.0,0.923938707788937,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,354,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
31.0,257.2606243730087,10,0.4356501863327996,205.19428547493044,1.5,0.4682596115781942,104.76785770193216,1.0,0.2846292758857255,327.0346623279111,1.5,0.08512508356860451,198.4965423899609,10,0.5686807941870646,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,355,policy_dikeheighten0,dikesnet,5978751.168428145,736759184.0639018,0.0,0.0,0.0024826600590429296
112.0,67.9892867555556,1.0,0.4700367210021328,131.31177172043596,10,0.18164917360329363,308.9614659665629,10,0.8334767235008378,82.57474353886509,1.0,0.9080567936931775,76.15300167096784,1.5,0.10841536347245724,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,356,policy_dikeheighten0,dikesnet,54130675.68237363,736759184.0639018,0.0,0.0,0.0738906393193449
99.0,173.88424195284043,1.0,0.60802499948774,318.7938452051024,10,0.022175034935395164,233.7342236381052,1.0,0.5528046654148449,215.02732171695635,1.5,0.7995138957671569,159.7251270116563,1.0,0.46129469552137203,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,357,policy_dikeheighten0,dikesnet,20967063.067045912,736759184.0639018,0.0,0.0,0.024319492301103723
109.0,34.78746923042621,1.5,0.36702799294506794,153.3036481993733,10,0.3124018687904786,251.3900259057508,10,0.36520393143613594,323.09308057300404,1.0,0.20251545072402607,262.03136811903624,10,0.6195027615697114,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,358,policy_dikeheighten0,dikesnet,913033.5107911752,736759184.0639018,0.0,0.0,0.0009281605871341427
12.0,183.7687344729213,1.5,0.2745817168712858,150.187161697084,1.5,0.012293201037074675,89.18782064910116,1.5,0.7838994629812946,188.39787866472787,1.0,0.5486963125333517,339.31264209537875,1.5,0.695755289523528,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,359,policy_dikeheighten0,dikesnet,29433657.220268626,736759184.0639018,0.0,0.0,0.04073019934305132
77.0,180.3474581860383,1.5,0.9612710703564393,51.16204461235271,1.0,0.8216187854114518,53.062954554787126,10,0.8809146513458939,116.39111041565882,10,0.056694051626927186,297.1681676997554,1.5,0.2699462462600735,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,360,policy_dikeheighten0,dikesnet,9865611.947205715,736759184.0639018,0.0,0.0,0.00718102024637172
114.0,104.2706404104952,1.0,0.6759014250056687,112.77812580084755,1.0,0.6663057566217306,84.26063281158935,1.5,0.36596612868493417,256.4742001039649,10,0.7566771710099155,201.28608545957843,1.5,0.8634544178839163,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,361,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
35.0,34.55806636777861,1.0,0.6690113219348897,201.15490072678307,10,0.6797236433060179,124.92822343991422,1.5,0.06883332916646277,297.33408013716405,1.0,0.8995512472201102,80.46284946782541,10,0.16382586255584894,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,362,policy_dikeheighten0,dikesnet,45087798.632587895,736759184.0639018,0.0,0.0,0.08846185983553774
52.0,181.76201599411465,1.0,0.9647048277128989,284.2864322709397,10,0.8387440846272256,264.22184163882605,1.5,0.18996687515129174,60.74206332463994,1.0,0.12819062416684063,288.90885190895057,1.0,0.8086077848882982,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,363,policy_dikeheighten0,dikesnet,1631901.7281021788,736759184.0639018,0.0,0.0,0.0007062447813230884
107.0,197.2226234532679,10,0.5760371497863542,103.79289013551568,1.5,0.8774341808296603,194.09001598651284,10,0.8503311476151645,303.87178766599743,1.0,0.4466664748051301,100.52803216232658,10,0.48068780349037227,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,364,policy_dikeheighten0,dikesnet,8825142.990653036,736759184.0639018,0.0,0.0,0.01005232611998776
63.0,312.26572934617604,1.0,0.07916205411116106,101.32342393042154,10,0.028668796429892833,211.42746384602032,10,0.8328001835550387,164.65195111770188,1.0,0.9199035253881466,243.9763924181617,1.0,0.306567424599099,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,365,policy_dikeheighten0,dikesnet,12495580.945063526,736759184.0639018,0.0,0.0,0.014669061874715169
132.0,153.92773335190384,1.0,0.20392486861312456,289.57608943861567,10,0.17364273826214496,32.51950227825179,1.0,0.5378203184192865,46.66374874074593,10,0.5410867203461922,97.83113714399225,1.5,0.47699504610563404,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,366,policy_dikeheighten0,dikesnet,7487410.019240476,736759184.0639018,0.0,0.0,0.010427379527323394
9.0,117.87158254722756,1.0,0.3717377780985109,219.8154809509579,10,0.1806788290773555,45.41593313293973,10,0.7010487520286248,98.51587250299212,1.0,0.9220722934922182,87.77901064307075,1.5,0.3830003611635755,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,367,policy_dikeheighten0,dikesnet,13405805.491115527,736759184.0639018,0.0,0.0,0.00934260456216166
44.0,144.37323654234683,10,0.43217802685222834,337.00325039988024,1.0,0.35449663088625166,286.85804109121625,1.5,0.2454506841748821,279.2814187668562,1.5,0.597641270864564,275.36950758948603,1.0,0.8177507977418562,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,368,policy_dikeheighten0,dikesnet,371327.781587161,736759184.0639018,0.0,0.0,0.0010322481830980807
8.0,292.03293958615586,1.5,0.7085203515712797,65.2002793844001,10,0.5312423290630138,30.746566835695194,10,0.7611363769909495,167.67024620925366,1.0,0.9292302656520067,337.2276017486504,10,0.9609157590829838,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,369,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
122.0,199.8082379456699,1.0,0.15368498043258785,178.1775793534221,1.0,0.8144109656597383,167.77461359560706,1.0,0.19967035060366276,298.11597687637556,10,0.23416604122829454,268.5282544471602,10,0.15135757406183994,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,370,policy_dikeheighten0,dikesnet,45394941.08471148,736759184.0639018,0.0,0.0,0.031331128033443456
6.0,142.5729666260507,1.5,0.31904294424363255,166.22599303403703,1.0,0.317022204192395,224.53651736560107,1.0,0.7052054402313629,132.15467352834338,1.0,0.5019966895852631,120.85272331595782,1.0,0.9015849095534424,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,371,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
119.0,184.59532234741908,1.0,0.48653252767876426,175.65145218185793,1.0,0.22127606859465676,311.3485627809258,10,0.002730771791370001,206.3443407070781,1.5,0.482105859270327,84.75726881147044,10,0.8989105448443189,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,372,policy_dikeheighten0,dikesnet,803416839.2044464,736759184.0639018,0.0,0.0,1.0259610420440426
45.0,290.0921847883394,10,0.8082356125223744,267.1345275769221,1.5,0.012709732536168576,249.8404292283125,1.0,0.4924331438915268,77.21042059471209,10,0.09163887727095504,219.03122330989862,1.5,0.2144549172959673,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,373,policy_dikeheighten0,dikesnet,36034535.75088184,736759184.0639018,0.0,0.0,0.040948954101601924
119.0,131.52968878574853,1.0,0.1814008856702418,346.25352110332466,1.0,0.7599624327692978,266.10656102643424,1.0,0.46257326488982087,196.86313883997417,10,0.711405545674619,168.22941802375615,1.0,0.7755020434740719,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,374,policy_dikeheighten0,dikesnet,2647183.3244483303,736759184.0639018,0.0,0.0,0.003039421023259093
45.0,342.17924664341064,1.5,0.9456181993842611,322.8604970865525,10,0.4908179705618161,272.6704450870005,1.0,0.25188352694260574,147.305519151212,1.0,0.8853246162120186,72.35415939170097,1.0,0.43371968355418994,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,375,policy_dikeheighten0,dikesnet,24929938.799256418,736759184.0639018,0.0,0.0,0.01796654060738491
128.0,171.25660463744745,1.5,0.8322304310175187,123.77755401832087,1.0,0.6128058749288958,135.09448577661948,1.0,0.5287108143541605,63.3239159282004,10,0.8669341685733898,135.53689065462083,1.5,0.18843305268553995,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,376,policy_dikeheighten0,dikesnet,29754211.792339582,736759184.0639018,0.0,0.0,0.033578686914199525
102.0,306.670966371393,1.0,0.4200434347819208,212.40335142722455,1.5,0.94998467903744,328.391129243708,10,0.9503604852320602,113.85446933998175,10,0.4896911701838353,158.98441615778677,1.0,0.4978876679662828,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,377,policy_dikeheighten0,dikesnet,7104253.151517375,736759184.0639018,0.0,0.0,0.009860193819529383
95.0,255.2322658938827,1.5,0.024973422130061478,50.53293262327548,1.0,0.3750857466221742,303.7469108268114,1.5,0.7014432704162016,182.96043532041207,1.0,0.9063515132704438,263.76620674602725,1.0,0.10111644974424669,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,378,policy_dikeheighten0,dikesnet,56919623.8322162,736759184.0639018,0.0,0.0,0.04982247260501597
127.0,160.92802595235472,1.5,0.31193806569469107,264.5829562332822,1.0,0.8709912276665577,223.2119892609435,1.5,0.9382040849692626,320.3506644460819,1.0,0.5332347178976751,111.8100456857082,1.0,0.8509639081664532,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,379,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
87.0,32.918812367487334,10,0.08008488162382457,108.87033532052705,10,0.9004668146117665,73.49082811983541,1.5,0.4780863152876796,325.90323245885253,1.5,0.8394155832576442,151.59173869033032,10,0.783074183170748,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,380,policy_dikeheighten0,dikesnet,4205590.616461013,736759184.0639018,0.0,0.0,0.002962593382138283
64.0,68.59050470471738,1.5,0.2970156396021186,90.20980862100296,1.5,0.501000627878301,331.97247405146845,1.0,0.21239863140096923,122.5522661055161,1.5,0.8331540212730646,68.2905292755276,10,0.4186839000018152,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,381,policy_dikeheighten0,dikesnet,11541712.838343924,736759184.0639018,0.0,0.0,0.010981626850808916
2.0,130.5073987099224,1.0,0.38253953986334743,256.2283356196305,1.5,0.6267276609937196,232.27881121140263,10,0.2405438708395518,302.5378288504246,10,0.6357817042879775,89.00587837252218,1.5,0.5200792947612722,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,382,policy_dikeheighten0,dikesnet,8719005.823204273,736759184.0639018,0.0,0.0,0.013966648549261012
41.0,67.41789221670322,10,0.4592450390669999,109.93808000014042,1.0,0.07125060297695554,307.7091415950853,1.5,0.8536458893821203,59.26661005904037,1.5,0.8271404587841805,197.72042249916538,10,0.9523053568298641,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,383,policy_dikeheighten0,dikesnet,3253477.3194010686,736759184.0639018,0.0,0.0,0.003911166704145236
58.0,74.45563412492962,10,0.9098983197242425,230.61436804417357,1.5,0.7441986310598531,314.332948632579,1.5,0.9946449750151541,171.05208427564025,1.0,0.8214003646299459,334.8609761289005,1.0,0.6092190779113957,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,384,policy_dikeheighten0,dikesnet,15010046.704645611,736759184.0639018,0.0,0.0,0.010526328114493751
98.0,239.54638094526365,10,0.22842746614076767,115.38429681351958,1.0,0.941307229249961,96.02144195395212,1.5,0.47658214979483965,114.55542723613115,10,0.7500251270435306,120.19970816510225,10,0.6199721592512419,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,385,policy_dikeheighten0,dikesnet,11849876.336223383,736759184.0639018,0.0,0.0,0.01079136356603639
120.0,159.00029292105373,10,0.68459999157898,49.1045919904888,10,0.8053325853796114,61.326548077601565,1.0,0.8592444650768942,191.37192974681201,10,0.507925977950352,168.62123647034727,1.5,0.5888539336869736,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,386,policy_dikeheighten0,dikesnet,2917120.315028402,736759184.0639018,0.0,0.0,0.0026511388119383724
123.0,328.40368201446427,10,0.481775887555709,79.52710107992434,1.0,0.6571969637779205,159.8536248062206,1.0,0.4859363748437672,40.854054583660435,10,0.09887498248889666,230.55915567621207,1.0,0.10323425857330999,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,387,policy_dikeheighten0,dikesnet,83427420.65773456,736759184.0639018,0.0,0.0,0.07244425864124097
75.0,346.2059983567575,10,0.01530386136142248,184.85931729229128,1.5,0.04460815509719014,200.81699106602338,1.0,0.3708912621139051,62.07645707112355,1.0,0.5499107060003823,166.14769086569635,10,0.9663918379314351,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,388,policy_dikeheighten0,dikesnet,23290320.10226851,736759184.0639018,0.0,0.0,0.0184182271635637
