A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.0107421875,167.1875,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,219.0625,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.6787109375,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,306.5625,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.0,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.5,0.1240234375,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,Policy 0,dikesnet,2308264037.517152,0,0.0,0.0,2.506149201380018
99.0,190.9375,1.5,0.3955078125,329.6875,1.5,0.3896484375,147.8125,1.5,0.1005859375,167.1875,1.5,0.3798828125,322.8125,1.5,0.2138671875,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816,Policy 0,dikesnet,2781420819.953402,0,0.0,0.0,2.506149201380018
99.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817,Policy 0,dikesnet,1777066313.8374329,0,0.0,0.0,2.0818538442532915
44.0,190.9375,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.3955078125,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,Policy 0,dikesnet,2810977655.460481,0,0.0,0.0,2.5415005177788172
44.0,52.1875,1.5,0.7685546875,329.6875,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.5,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.3896484375,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823,Policy 0,dikesnet,1798642585.7333581,0,0.0,0.0,2.0888272517667863
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,147.8125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.1005859375,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,167.1875,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.3798828125,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,322.8125,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.5,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.2138671875,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834,Policy 0,dikesnet,1463145897.5239155,0,0.0,0.0,2.06898973654352
44.0,52.1875,1.5,0.7685546875,204.0625,1.0,0.4892578125,230.3125,1.5,0.0107421875,219.0625,1.5,0.6787109375,306.5625,1.0,0.1240234375,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835,Policy 0,dikesnet,1763067134.3733504,0,0.0,0.0,2.06898973654352
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
11.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837,Policy 0,dikesnet,397255166.92036176,0,0.0,0.0,0.6224616043162028
66.0,292.1875,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.5185546875,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,Policy 0,dikesnet,444931919.2710225,0,0.0,0.0,0.6489587234143058
66.0,110.9375,1.0,0.6455078125,124.0625,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.7392578125,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,310.3125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.0,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.2607421875,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846,Policy 0,dikesnet,560776715.5312512,0,0.0,0.0,0.9227707435609444
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,139.0625,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.4287109375,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,Policy 0,dikesnet,368178689.1442668,0,0.0,0.0,0.595402471329383
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,66.5625,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852,Policy 0,dikesnet,380938483.4493881,0,0.0,0.0,0.6105583670086728
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,110.9375,1.0,0.6455078125,249.6875,1.5,0.6396484375,67.8125,1.5,0.3505859375,87.1875,1.5,0.6298828125,82.8125,1.5,0.9638671875,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854,Policy 0,dikesnet,358577023.1478102,0,0.0,0.0,0.591129268894831
66.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855,Policy 0,dikesnet,647131611.6544633,0,0.0,0.0,0.9806001980804191
11.0,110.9375,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856,Policy 0,dikesnet,746186262.1200347,0,0.0,0.0,1.1148135697464785
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.6455078125,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858,Policy 0,dikesnet,660628911.9154354,0,0.0,0.0,1.06196709866238
11.0,292.1875,1.0,0.5185546875,249.6875,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.6396484375,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861,Policy 0,dikesnet,758930651.9242805,0,0.0,0.0,1.1259397091364256
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,67.8125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862,Policy 0,dikesnet,757921613.8093781,0,0.0,0.0,1.1220614630074952
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.5,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.3505859375,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864,Policy 0,dikesnet,479347624.8683016,0,0.0,0.0,0.6696385368135542
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,87.1875,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.6298828125,66.5625,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867,Policy 0,dikesnet,744268320.5478327,0,0.0,0.0,1.113329247690034
11.0,292.1875,1.0,0.5185546875,124.0625,1.5,0.7392578125,310.3125,1.0,0.2607421875,139.0625,1.5,0.4287109375,82.8125,1.5,0.3740234375,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868,Policy 0,dikesnet,745939942.0098608,0,0.0,0.0,1.114074272241153
