A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,A.1_Expected Annual Damage,A.2_Expected Annual Damage,A.3_Expected Annual Damage,A.4_Expected Annual Damage,A.5_Expected Annual Damage,A.1_Expected number of deaths,A.2_Expected number of deaths,A.3_Expected number of deaths,A.4_Expected number of deaths,A.5_Expected number of deaths
66.0,251.93798739483893,10,0.4430490053509118,285.9137096189105,10,0.22149145912785062,136.85245654994065,1.5,0.957870425256945,310.46192256867096,1.0,0.44113534473218713,342.44360305445,10,0.2729373069531423,2.5,1.5,2.5,166514568.0764784,92013047.27344793,0.0,0.0,0.0,0.30280930756820723,0.21747633994663368,0.0,0.0,0.0
96.0,78.93454789778751,10,0.6445019612145947,203.1443603293603,1.5,0.18638817982429182,57.36115054908201,10,0.9099290026067938,149.6016593426609,1.5,0.49476644486931304,63.9484301522109,1.0,0.43083458985917966,1.5,1.5,2.5,24224786.307083465,161500773.8042838,0.0,0.0,0.0,0.04262847288578349,0.35234771703002055,0.0,0.0,0.0
101.0,182.95408643234413,1.5,0.2440925400489601,175.51293214731663,10,0.4571969733286363,152.15181437395646,1.5,0.025570805599025203,331.4019717761356,1.5,0.32913196115847737,348.46093560488396,1.5,0.07028101203266943,3.5,2.5,2.5,878433537.1481915,0.0,583946570.7693448,0.0,0.0,1.8033924192577082,0.0,2.9503912154861323,0.0,0.0
68.0,53.80621550606045,1.5,0.14296033260182178,98.31108714430627,10,0.5115249108962538,163.35145477041323,10,0.8573786384449716,298.00585865336325,1.0,0.6997945245463238,47.24080948077122,1.5,0.12318214741012468,1.5,3.5,4.5,869185081.9143268,10661464.28594451,0.0,0.0,94451496.70883907,1.820201354722239,0.03197325644385204,0.0,0.0,0.2665377167160762
91.0,225.66875063116805,10,0.016220776528393946,59.798593037393694,1.5,0.7054586847482701,178.67191256500956,1.0,0.07314896031172823,199.51058618062706,1.0,0.7572611482278072,256.08730585729137,10,0.43021078662969237,4.5,3.5,2.5,773928755.1746893,0.0,119595471.12490518,0.0,0.0,1.8164475971739626,0.0,0.6923735635167824,0.0,0.0
75.0,200.11765369954992,1.0,0.7078378972782741,221.05630465652783,10,0.21738982767268353,346.01019809142014,10,0.89505029274534,206.81838632287156,10,0.1282181919388972,137.37269913556463,1.5,0.9914801240019305,4.5,4.5,3.5,5546515.920168977,63839816.844100565,0.0,19678340.01284709,0.0,0.01661588964963663,0.23933879448197548,0.0,0.034657343259326734,0.0
88.0,294.80546032992027,1.0,0.8733866348532812,216.6258020348469,10,0.8745402609482357,83.68301000023345,1.5,0.4835089665632929,179.72781365225532,1.5,0.4105846152700425,344.2997211653319,1.0,0.5289039181741387,1.5,3.5,4.5,0.0,5084496.350098858,48974619.96495646,11145780.263979387,0.0,0.0,0.01590128032405941,0.27909781815686185,0.01643034005448063,0.0
45.0,242.66801673274216,1.5,0.8878084248093429,118.90342252603048,1.0,0.45967337244777734,67.06590475661814,1.0,0.5418080641326712,307.3417819651597,1.5,0.2560788522188176,198.88953630949385,10,0.9560734967751741,1.5,1.5,4.5,0.0,45734148.70169969,19955459.10642446,28694814.859194208,0.0,0.0,0.1154801580777385,0.09562414360256796,0.035129594090903556,0.0
131.0,194.26251576521793,10,0.13905299404747645,342.34826902258976,1.0,0.7309567563348776,218.09786946032312,1.0,0.6845998946015045,56.752695978756805,1.5,0.6035955267885232,177.06110240698874,1.0,0.5686246908441128,4.5,1.5,1.5,1027702783.5545727,0.0,0.0,0.0,0.0,1.820634082208512,0.0,0.0,0.0,0.0
6.0,236.35836929766282,1.5,0.6634502852076163,296.78850686251076,1.0,0.7120610625627162,185.77345714742106,1.5,0.9988221236580813,340.3998916850967,10,0.8613766106501455,252.61895341655895,10,0.883024074074018,2.5,1.5,1.5,23616700.608052306,14307172.154788997,0.0,1163583.735435025,0.0,0.04138157158610367,0.03359687350226266,0.0,0.0015830647691231752,0.0
84.0,216.57998409799322,10,0.2593995451995203,334.605896205349,1.5,0.853375330535874,32.662242539903744,1.5,0.6602190980619318,308.3667373745129,1.5,0.09806513029551645,142.41034083106527,1.0,0.15028324596485879,1.5,1.5,2.5,1120883445.6829896,0.0,0.0,2149115.8472271212,0.0,1.7873803721731871,0.0,0.0,0.002187376872137566,0.0
78.0,206.05987997690238,1.0,0.9535517634827407,70.96224756190304,1.5,0.4057601101691816,265.3930699287787,1.5,0.028763116740985487,78.93443752366838,10,0.4617894760371872,35.39728660659668,1.5,0.9833998462143082,1.5,2.5,2.5,0.0,46246971.7791296,738777474.3357292,0.0,0.0,0.0,0.114542744506342,3.2901604336152235,0.0,0.0
42.0,72.84993696557214,10,0.03497329674569039,55.745990239484286,1.5,0.38318083523357255,179.45224376160792,1.0,0.1617519283229177,303.3519629917445,1.5,0.7422516301617806,217.7048031720787,1.0,0.5388573628862899,1.5,2.5,4.5,922927254.5330412,15117834.979130276,306277121.2771256,0.0,0.0,1.7943220988533035,0.0411882883636246,1.5125771369233738,0.0,0.0
43.0,83.85831219702143,1.5,0.10966206476724795,309.82703324828117,10,0.0911812737632016,83.03723944320355,1.0,0.6470295097913852,201.9020028104454,10,0.07204920356031651,124.76024337265227,1.0,0.1469722371357585,2.5,2.5,2.5,940486243.8677859,121040804.87194051,0.0,4594741.485874353,0.0,1.7990338335774783,0.3006338167076341,0.0,0.005023180884265576,0.0
114.0,85.26422470930129,1.0,0.9642102853449431,310.9426357158753,10,0.5619355545908954,268.2533093235361,10,0.9144810506555494,259.04576520195224,10,0.5864450226556588,272.27216073453565,1.5,0.014031712243863702,4.5,3.5,4.5,0.0,16509994.628025454,1049110.2762135225,1736378.9315131598,288373635.0722716,0.0,0.06530048792001855,0.007998810729624072,0.0036443950122658974,1.02090145663886
33.0,310.45226864106127,1.0,0.4229146016546465,260.06380465247446,1.0,0.9067559735118909,148.8081814980361,10,0.7815833544238763,237.74828093963015,1.5,0.3213368511524698,50.16111474376048,1.0,0.16842166536744235,2.5,3.5,1.5,285176534.6579821,0.0,0.0,8054665.9519000165,92207681.96282947,0.5500034428090063,0.0,0.0,0.010229286163221014,0.22805230212806177
124.0,339.6774628184022,1.0,0.6704597146929571,94.20776767719236,1.5,0.015180798661965346,126.2296155320068,1.0,0.22399651743691862,259.49503523212525,1.5,0.4010353657556198,283.6598907857632,10,0.7927799511997452,2.5,4.5,2.5,17449144.438847303,286379218.7419537,44611906.768808335,0.0,0.0,0.04142282824284607,0.8047162886371628,0.24809103915172326,0.0,0.0
107.0,118.62363538190179,1.0,0.6970120764852029,234.15431045373248,1.0,0.024329652433000143,269.78826991928815,1.0,0.3988705277623711,278.0168806033182,1.0,0.19295566715032458,106.26321017924617,1.5,0.4577860316293244,3.5,2.5,2.5,18368454.32255167,301423942.24721736,0.0,0.0,0.0,0.04135819740763523,0.8029733538670997,0.0,0.0,0.0
59.0,287.1378247572597,1.5,0.4025925126168986,36.3672132608309,10,0.8303901531654811,182.24182353729682,1.0,0.20417841864953,46.23750643498944,1.0,0.7155247883842971,188.87135350373586,1.5,0.03506799483990552,2.5,4.5,3.5,297448602.12651306,0.0,428431870.07332593,0.0,158373232.89113814,0.7182926699746587,0.0,2.578149242186891,0.0,0.4638066985650978
9.0,82.62721139648643,10,0.46797779133090317,277.003225214888,1.0,0.9101836187709844,243.77877797234925,1.5,0.20533282184339638,305.6803786399356,1.0,0.9501899594447777,48.87593526541711,1.0,0.7652748047188648,3.5,1.5,1.5,109575107.49497053,0.0,594821999.2936517,0.0,0.0,0.19592401089758482,0.0,2.590663572062585,0.0,0.0
116.0,145.52561845798874,1.0,0.005427254905027371,39.613189012716695,1.0,0.49338124787950177,236.98689299490297,1.5,0.8652995068575858,276.661240784298,1.5,0.4019123316988233,251.84783063081184,10,0.6141329109837205,3.5,2.5,4.5,760760089.5032055,0.0,0.0,992168.4761279044,0.0,1.77764219169647,0.0,0.0,0.0016207748585966764,0.0
42.0,240.45648085045462,10,0.7136870676852881,95.48072022925243,1.0,0.2757222236473582,328.7516593680541,10,0.658538283143707,255.71926372221424,1.0,0.6755654433975052,248.10473837889847,1.5,0.8713535273451207,1.5,1.5,3.5,9326802.274621883,77160086.29751593,9887919.035589196,0.0,0.0,0.017450610937853727,0.18264805343333984,0.0455554112568404,0.0,0.0
87.0,306.3669563542231,10,0.5220590291334518,202.9791737437827,10,0.6311742339933013,186.4319800010384,1.5,0.3198906111089149,186.83082294936693,1.0,0.09972849654720663,296.50085523212493,1.5,0.8164917034382864,3.5,1.5,2.5,79079202.37870932,778981.9870367199,231439821.87156513,50497657.689601555,0.0,0.15744507094097898,0.00207699116485185,1.1401363425478692,0.06040818677403573,0.0
100.0,292.6185563137316,10,0.8917341324543939,307.0304469165253,1.0,0.4849432466584132,97.95118846206209,1.5,0.5379237361798813,226.92157119263427,1.5,0.6726742287668962,68.50178859530489,1.5,0.1901872979760849,3.5,1.5,1.5,0.0,26543978.254976273,15334059.601947993,0.0,142958662.76825303,0.0,0.0649373944922923,0.07047048292706695,0.0,0.32621227094706934
75.0,211.80869940454306,1.5,0.5048863135956698,82.57695077217963,1.0,0.3394887343949022,294.32701522457967,10,0.732950182501507,299.87816398316664,1.0,0.12597113461880546,203.11877744464513,10,0.777561549717439,3.5,2.5,3.5,63467525.36105411,35798202.09641068,5351708.775187049,28853760.00225215,0.0,0.14942475972917268,0.11116640470769262,0.03256656580926349,0.042416225587709785,0.0
87.0,132.84380811757188,1.0,0.9734719381910828,317.635884795456,1.0,0.6621248256749316,112.58333750385299,10,0.37816550582260355,182.63197504914282,1.0,0.5914382522024917,277.3023835442569,1.5,0.6253687173162624,4.5,4.5,3.5,0.0,8465787.481897462,93762663.97376895,0.0,0.0,0.0,0.03432793258253776,0.6893773100569534,0.0,0.0
118.0,162.00309998413286,10,0.7205544544045422,318.9630264101793,10,0.6294336110289394,199.66294921097048,1.5,0.030775988222187623,106.33463751686915,1.0,0.8083398877971862,128.74177109651825,1.5,0.9359493214350604,1.5,3.5,4.5,7630227.31743708,14817028.32516058,618925253.0563309,0.0,0.0,0.01765041602117553,0.04545385068047003,3.3199195433233433,0.0,0.0
100.0,45.79244359804029,1.0,0.04212507332525057,166.91105273359972,1.0,0.008354261572571181,277.1822728291812,1.5,0.17659670919195866,112.33500517992731,10,0.22525926311814726,346.56184192314004,1.0,0.5344424403508451,4.5,4.5,3.5,658942306.9537268,215911756.8334664,0.0,0.0,0.0,1.7978235637357658,0.7463480051085238,0.0,0.0,0.0
82.0,328.6894856941074,1.5,0.6355686744764999,257.99915411250345,1.0,0.8272230544091468,176.45665474565502,1.0,0.8416510257683358,140.50025364594183,1.5,0.9603311315574624,221.94031756072238,10,0.5374717824757816,4.5,1.5,2.5,19386881.849762477,5425529.355887221,22567833.409702066,0.0,42842657.06194892,0.041384031263792136,0.015705640286077537,0.12202589267170375,0.0,0.11610906914556765
108.0,234.44114265218377,1.0,0.5743034521335932,159.89001069848473,10,0.08216072060494545,201.9821046208993,1.0,0.8266805582042567,85.93818178397783,10,0.634946985721497,292.6771483368072,1.0,0.22064803592727167,4.5,1.5,1.5,43369826.1713302,278396040.8641503,0.0,0.0,0.0,0.08298374068070952,0.64656038663996,0.0,0.0,0.0
126.0,105.4164478702515,1.0,0.2682330859420326,131.0668172584495,10,0.06457500321494299,320.40844056221357,1.0,0.11528445011087894,177.77152703637398,1.0,0.3594456091060516,254.27236754244845,1.5,0.01729287245120283,4.5,2.5,3.5,772670173.7658284,119679187.34510505,389777858.5112873,0.0,0.0,1.8127473261062512,0.35700767603129147,2.2417876080835804,0.0,0.0
130.0,186.91808737527364,10,0.32092382230650707,40.336004442284,1.0,0.5487394623125752,309.84967029492213,1.5,0.5157647413200385,189.48013749478278,10,0.07793840123656876,190.92899182846895,1.5,0.06861814135342384,2.5,1.5,2.5,1023539341.8091512,0.0,0.0,6884635.752815591,7269774.884135902,1.776980813571925,0.0,0.0,0.007216615493290019,0.01641385980214491
25.0,121.4890313155258,1.0,0.0880817840881757,270.9062989119104,1.5,0.955564237827742,125.24451638415886,10,0.7337791869296912,267.32186844488575,1.5,0.7807867412976534,243.527404470621,10,0.3756940510685817,4.5,4.5,4.5,615155241.7694228,0.0,0.0,0.0,5808815.872230549,1.8022501491155083,0.0,0.0,0.0,0.0232851067905138
71.0,214.04693516386448,10,0.9019831775020584,116.78959723610525,10,0.9638802771019523,132.93838285539448,1.0,0.6147743655990032,37.14320985411066,1.0,0.6263952909747043,343.0082085263318,1.0,0.9845966513591023,1.5,3.5,4.5,0.0,5139796.400528865,32502532.289759032,2714545.6325634276,0.0,0.0,0.01622992958796557,0.18769948725742408,0.004519446086904352,0.0
20.0,117.15102682141674,1.0,0.7347617366832043,146.46683291988816,10,0.4403398268340252,118.91029261060594,1.5,0.9682211729100629,173.94518919870623,1.0,0.23390510494317482,119.07744852380364,1.0,0.44922936844973405,1.5,3.5,3.5,8001876.497575788,40547591.72306047,0.0,25031199.478222363,1265175.973798837,0.017581566312682387,0.11457129959852697,0.0,0.03431632826720775,0.003450821981219515
1.0,319.4234706235572,10,0.5974258716956166,128.52496720432188,1.5,0.18147594000139453,297.4424610034077,1.5,0.7189836820751995,324.10629846442964,10,0.24740904896096588,293.9423034618545,1.5,0.9627926038702271,4.5,2.5,4.5,22171244.263148874,85510857.55174224,0.0,6687171.597104494,0.0,0.0598576972275256,0.2897101877903093,0.0,0.011272053727943104,0.0
9.0,278.6437501407681,1.0,0.37437947056340637,191.46839997690708,1.0,0.10428506665323314,173.7679118398179,1.5,0.5814934870405588,191.32822905149732,1.0,0.01415746310847719,255.96100460339866,10,0.13199197171252047,3.5,4.5,4.5,331446269.9456486,173594545.72161058,0.0,26504834.44770925,0.0,0.9191929347107768,0.6104798291624474,0.0,0.038077927177873575,0.0
30.0,63.00474747546584,1.5,0.7154913782667716,173.42578922306532,1.5,0.7915038248335998,94.11539425221811,1.5,0.8998370845752072,316.51857567425606,1.5,0.5271078940126764,33.04956527704089,1.0,0.24978055671103785,3.5,1.5,2.5,20720796.03582619,8888813.164021358,4327947.488071967,6408549.375927735,120283315.19141087,0.04231506101550268,0.02457475220601798,0.022338644205739812,0.009272383060050612,0.3050330520085419
39.0,333.94430625911724,10,0.8404142540287949,48.22985352714984,1.0,0.7807520653501241,215.64021509768588,1.5,0.9219901684501148,281.63583106624174,1.0,0.8447607800134439,184.55345410487115,10,0.7898283277540629,1.5,4.5,1.5,0.0,9318217.639761169,11398801.411879683,255601.35395413492,20560226.208097175,0.0,0.024516468924828307,0.056263765393392645,0.0003906514204403278,0.050954665951247924
17.0,267.9191065472146,1.0,0.8809169821554512,267.4658823963138,10,0.7408234363027438,37.654831036159116,1.5,0.2905390899931195,304.78344788114265,1.0,0.2019074859725736,226.79271171894587,1.0,0.8210576909052635,1.5,3.5,1.5,0.0,13554739.656257063,301990026.50630915,27373975.853189725,0.0,0.0,0.03387142582908752,1.3512692239799136,0.03140199443399189,0.0
77.0,60.543769198286114,10,0.39492534444216465,38.95197523213389,10,0.36764772520931166,112.67416109847927,10,0.5269243783642189,60.04138734043376,1.5,0.5728793716695412,307.03948196960533,10,0.21922569565835176,4.5,4.5,3.5,250724070.6169734,13175542.520232607,0.0,0.0,69546265.68290265,0.7023914655675543,0.050352552109488205,0.0,0.0,0.2552814101413455
34.0,257.7880425726341,10,0.4591619407851253,230.20741946815832,1.0,0.6390475185116257,273.333099573198,1.0,0.1935411991176757,296.04626175158427,10,0.7233442959640989,148.84139480574746,10,0.021351911062099004,3.5,3.5,4.5,118357785.99358419,0.0,400328391.4738396,0.0,205039287.67956114,0.31879158628159676,0.0,2.6519489891455708,0.0,0.6378890766007074
32.0,181.82659759790212,10,0.17060454370247613,65.0436405905248,1.0,0.9673962007452365,207.50099467267313,1.5,0.20996655883320506,75.22418679666764,10,0.2482130701349964,287.5925027155484,1.5,0.4559717881653778,4.5,4.5,2.5,721767994.2034676,0.0,38653002.691265896,0.0,0.0,1.7951388610896153,0.0,0.2468690902505261,0.0,0.0
55.0,96.86476348325729,1.0,0.9496396105157112,305.91210337225266,10,0.18738017348737945,326.7485252844535,1.0,0.41801391427618556,50.29614986916827,1.0,0.5123306971636828,260.9448062994262,1.5,0.6467994723258583,2.5,1.5,2.5,0.0,130523229.19927832,16775399.562506039,0.0,0.0,0.0,0.31021575289495285,0.0776002189625031,0.0,0.0
5.0,254.26951308002128,1.0,0.27611630724556907,181.37302430242852,1.5,0.13414522934808215,144.1803426461092,10,0.750662963251638,90.23108007322753,1.0,0.6194344420929477,140.8217297515833,10,0.38840119455216543,4.5,2.5,3.5,762805315.2710919,21382327.043839104,0.0,0.0,0.0,1.7837487508111787,0.06447786870483704,0.0,0.0,0.0
95.0,100.44150119132729,10,0.6676933261532109,100.59116790219936,1.0,0.22511103429839568,187.6029465891826,10,0.8050006488204315,99.08228427599806,1.5,0.43549407403177137,237.37711564900775,1.0,0.43528134885230924,1.5,4.5,3.5,17787294.839426517,78426766.95402324,0.0,2492288.6757088434,6897565.528472607,0.040677459395780026,0.22586089346739235,0.0,0.003676113891535433,0.01969941465580222
90.0,326.82633053978185,1.5,0.4194132917586897,57.40694923938166,1.5,0.18543399227127688,99.31535330427616,10,0.4738609069585737,55.6726151404263,1.5,0.1951242695920101,42.7316940788275,10,0.58421920949519,3.5,1.5,3.5,245528112.06148544,105153649.39289877,5388014.315460192,17191954.620606545,0.0,0.5053056500947175,0.280782145831705,0.028674733490209655,0.02245805122601717,0.0
0.0,273.98271138713307,1.5,0.059940937705338815,275.1412781831894,10,0.07404977075096207,69.68492776103815,1.0,0.020458276480783376,142.186420443062,1.5,0.48371617163100783,49.43341813430335,1.0,0.27675949882920514,4.5,3.5,1.5,859733904.3343556,7974647.2474446045,267555796.0574904,0.0,0.0,1.795420625384676,0.02060771128315296,1.3700104407361062,0.0,0.0
75.0,195.58098658199935,1.0,0.6931211313991901,91.08385292108912,1.0,0.3999444376423444,284.307981093739,10,0.17344332926657466,337.39674546277405,1.0,0.07566229816020714,319.748796575956,10,0.26245837597396826,1.5,3.5,3.5,7623143.252145239,40125558.02773449,507031443.94116795,21748713.15048306,0.0,0.01661588964963663,0.11245208053642496,2.5909596836771227,0.024973369645165167,0.0
12.0,193.71484906675795,10,0.30560270020690095,73.86916292818225,1.0,0.5737326900183638,257.7659006753305,10,0.08919004467759134,298.0895645668517,1.5,0.3444447406898471,92.28450497866461,1.0,0.8019134049899359,1.5,4.5,3.5,864503319.8939354,0.0,519826115.12478566,0.0,0.0,1.8079252723995727,0.0,2.6800118175886114,0.0,0.0
5.0,318.28562084488954,10,0.5005417995427822,40.130276152919464,10,0.7848865431591409,107.49335397944087,1.5,0.32861835063400097,149.8431974200564,1.5,0.7719782927816762,168.87355633097377,1.5,0.7132420317628653,2.5,1.5,4.5,73904547.30911244,0.0,165205663.9218059,0.0,0.0,0.15368233173634327,0.0,0.8523637846745935,0.0,0.0
48.0,272.6119874745842,10,0.6372405744531551,90.55661883624026,10,0.6584433243369849,148.48478368802733,10,0.03255255737874186,40.16332569622524,10,0.5178334157344457,47.167112865560156,1.0,0.5086462402554205,4.5,2.5,2.5,16966490.597551007,10488254.512012929,590444628.757524,0.0,0.0,0.04008217033180089,0.03314422086217963,3.2575685197883875,0.0,0.0
110.0,199.5155322827485,1.5,0.9779217937679598,256.3898140710935,1.0,0.07910404578547284,49.6370951524419,1.5,0.34070363227858896,176.57463089469138,1.0,0.8065950588969009,221.22350780569224,1.0,0.2972256858293538,3.5,4.5,4.5,0.0,229743827.39285213,938604.6808002016,0.0,0.0,0.0,0.8194556764437002,0.006682176084124923,0.0,0.0
116.0,349.40333643410673,10,0.21030505533971483,190.0118927389732,10,0.7418585683238998,334.74237744406656,1.5,0.14118805846899857,260.33529762550336,1.0,0.31655578288144,86.26933974296142,1.5,0.07994945562341763,2.5,4.5,1.5,916132484.8924935,0.0,0.0,0.0,0.0,1.77764219169647,0.0,0.0,0.0,0.0
97.0,137.88294997802728,1.0,0.5422827214913418,146.03000215818906,10,0.1912973415724412,209.49593440764616,1.0,0.3903587666616337,164.30983713594702,1.5,0.3952860554518097,117.22618054856167,1.5,0.26780139184015334,3.5,1.5,1.5,68569556.4914592,138925910.84576887,42221297.17319815,1626045.026583321,0.0,0.12497199096930817,0.3205931183135504,0.19007971727971174,0.0019079893472659993,0.0
0.0,163.80550322791115,1.5,0.6477136856629107,347.633071142998,1.0,0.7047453311894849,316.50834753587793,10,0.8904015661435587,200.73917694414047,1.5,0.9609368079296413,85.61627407044931,1.0,0.9687696336082607,2.5,3.5,3.5,17175560.53201765,10355527.56488147,1286916.650772545,0.0,0.0,0.04176350628174507,0.033797466898733676,0.007924047256974875,0.0,0.0
89.0,221.25471835135772,1.5,0.0038825310441223944,279.9506697307113,10,0.5604943884356722,273.80665342630425,10,0.26802029977455843,338.8152937179689,10,0.824354423350112,188.9706380218479,1.5,0.055701536145722944,4.5,1.5,3.5,863292458.9588387,0.0,8516149.553060481,0.0,10616937.917342145,1.8047501125807648,0.0,0.046113879671614955,0.0,0.028568533908448168
52.0,60.0560582344732,1.0,0.18352933755049455,229.01040568483137,10,0.05060653577515973,120.59945952917687,1.0,0.9738759788107431,84.67406052561397,10,0.730870337897177,305.35933371369526,1.5,0.18551612245353585,4.5,4.5,3.5,655181207.311507,167795659.90383884,0.0,0.0,0.0,1.7849404290348465,0.5809350005721863,0.0,0.0,0.0
55.0,294.4621436336097,1.5,0.3369708670427888,143.8140756955998,1.0,0.12431574682440309,234.92032399333408,1.5,0.4763332933151836,135.11082697590962,1.5,0.06302622780749605,119.65535776838541,10,0.7844625508145117,3.5,4.5,4.5,526394555.5461993,41697055.78451513,0.0,3517218.804811191,0.0,1.44735133847349,0.14637799717297179,0.0,0.005082494156864943,0.0
15.0,160.63801697119013,1.0,0.43753220642202706,336.32506185258256,1.0,0.16005487085498682,278.7234819035857,10,0.17857563572250765,55.86643199543187,1.0,0.2372085506283428,208.64605225675268,1.5,0.5144681516928354,4.5,2.5,1.5,201589917.7898183,160619230.44072515,510540107.14703274,1391909.6397999595,0.0,0.40985414666307873,0.41782489782172927,2.537515862906589,0.0018159732339247934,0.0
33.0,264.26833637815207,10,0.3127043988503778,148.61390570666202,1.0,0.02294821214876204,154.24334792472075,1.0,0.9331381895358576,176.2358158213068,1.5,0.08520932865702899,58.30866660466888,1.5,0.5966925408214167,1.5,2.5,2.5,1043184207.0036651,324045327.8380617,0.0,0.0,0.0,1.819985734403055,0.6980120826737939,0.0,0.0,0.0
41.0,238.48404990614398,10,0.5846371566988452,241.6437472663298,1.0,0.8719793883382224,33.87704515898006,1.5,0.12968136457484977,345.3325437467453,10,0.8029746807430552,172.37934984445997,1.0,0.4296533565264182,2.5,1.5,1.5,47826999.131153256,3966277.019677979,801565517.4020005,0.0,6393096.386616771,0.08262399320192336,0.009432076071455797,3.268485368424103,0.0,0.013973142715925965
119.0,345.97996494064085,1.5,0.8954610398131839,188.93774347421314,1.5,0.11827624238381625,91.01199278789734,1.0,0.22756403590588567,283.23375196118263,1.5,0.8137388934786461,44.38954780812591,10,0.6994632849895115,2.5,1.5,1.5,0.0,314407239.7743037,572450418.2226496,0.0,0.0,0.0,0.666391736245489,2.3337290857109347,0.0,0.0
51.0,282.8635630097772,10,0.6683272828353559,126.07886618439662,1.0,0.6752755667636308,124.27569096934265,10,0.04366008421515717,58.61128259501341,1.0,0.13596893491155784,30.5175926668742,1.5,0.7272657652328759,2.5,4.5,1.5,7632682.444540089,8333090.902557318,649915520.1621716,0.0,0.0,0.016245548056935795,0.02378136442183619,3.207362271561207,0.0,0.0
50.0,270.1487975243607,10,0.8485128639885806,146.2571367410942,10,0.845939874946224,267.3350831393324,1.5,0.7705943846079064,276.09551104667776,10,0.529431710833307,293.73183102746526,1.5,0.612530612052958,3.5,1.5,1.5,0.0,9818130.456245186,35201753.1587567,7144888.735605912,25017494.09587335,0.0,0.024940553118370363,0.16559455616989197,0.009549187751362029,0.05869604774972882
109.0,119.14966123247868,1.5,0.32600807845982743,145.08572332420636,1.0,0.35248499447491927,153.36576510108682,1.5,0.7481860110885648,186.6155473948993,10,0.44322675962244407,116.94158521607125,1.5,0.21264813663305016,1.5,1.5,2.5,1120724270.912529,13362073.030112186,0.0,1929745.9130081292,38465160.37990403,1.7870614505085833,0.029565596749033203,0.0,0.0021462652810734515,0.08246362755897582
88.0,214.4769052634374,1.0,0.8967395111550358,253.21646111668855,1.5,0.6565594369828115,167.12182238429955,10,0.945310782325852,292.6067415987876,10,0.5023734659407323,230.8533849596961,1.5,0.07384343448810295,4.5,2.5,4.5,0.0,9153737.997485664,1145541.7001107452,4497291.377069162,176856088.70234454,0.0,0.033403427274550014,0.00793707936331622,0.008330717422528371,0.5841369332155062
65.0,262.01742322214386,1.5,0.46100815406011986,69.13050784558672,10,0.9271056888280286,79.46863748548358,1.0,0.31841798287885,326.28497929734624,10,0.6603927224040989,94.06685335490525,1.0,0.3283394279569692,1.5,2.5,2.5,142166290.54033658,0.0,218319518.63627148,0.0,0.0,0.2614583591722471,0.0,1.005271405153037,0.0,0.0
118.0,45.569894473093356,1.5,0.6794946931513273,205.78776375831075,1.5,0.3617478639365583,164.36278720458756,10,0.5901238022334077,62.202218939314335,1.0,0.9567112692259954,102.26059083653529,1.0,0.2879783293369651,2.5,4.5,3.5,16370604.203357078,41971345.53461538,0.0,0.0,47672099.56943668,0.04220124656793054,0.138936922624405,0.0,0.0,0.15091231159687274
113.0,176.2469427678747,10,0.5850420073434244,289.43519533831335,1.0,0.9047119529123187,171.25769190572404,1.5,0.9641761649692819,206.40236651862182,1.0,0.24277650733342185,200.36063861424722,1.5,0.29623735856859423,1.5,2.5,2.5,43865232.7829023,3638619.185270749,6937403.3702832125,26262275.298566688,1232348.1532634434,0.08260275384705622,0.009432581713829899,0.033718257042813046,0.03219330387163368,0.0029025525268591345
20.0,108.76008070966473,1.5,0.9449307796393451,295.20793639947163,10,0.19314434720110477,80.77137927404846,1.5,0.6098027110431242,211.62946194290532,1.0,0.46653858833516165,255.85325720502144,1.0,0.4482560379090231,3.5,3.5,4.5,0.0,89479704.37919343,0.0,0.0,0.0,0.0,0.31308416930466704,0.0,0.0,0.0
37.0,204.0894408484266,1.5,0.41039708137936487,303.1330789117372,1.0,0.6841310899140886,177.46585149374212,1.0,0.8862136152650222,224.64894066564926,10,0.7091754499984492,193.79663192185154,1.0,0.3351322425538436,3.5,2.5,2.5,311471633.60183793,0.0,0.0,0.0,3046102.626754085,0.6600511576142309,0.0,0.0,0.0,0.008484949274756909
108.0,118.42392434109476,10,0.9146678244287436,268.87031899490955,10,0.640943260814728,32.28927945936511,1.5,0.05964259097439768,316.0495646036015,1.0,0.48254052077219456,285.00139095484144,10,0.5189533270558259,1.5,3.5,3.5,0.0,11492367.616789455,645105616.6680032,743323.3038534187,0.0,0.0,0.0335201159567387,3.2722312241180305,0.001067087720794416,0.0
79.0,108.23820405201965,10,0.3379124406273051,218.35023771608192,1.5,0.2754339153350979,85.15058565503878,1.5,0.13695719984899588,77.66269155145702,1.5,0.38144852921145467,329.3931108223473,10,0.961669095953696,1.5,1.5,1.5,969127354.9803452,19205941.918145224,835410804.1847744,0.0,0.0,1.438412437869723,0.038856361515697685,3.0816299006937693,0.0,0.0
